created_at,full_text,retweet_count,favorite_count,screen_name
2022-12-24T13:57:40Z,"Searches for train tickets during Spring Festival travel rush jump 220% as sale starts
 https://t.co/vnSDO6E3o4 https://t.co/8C4pk2kNtS",1,10,zhang_heqing
2022-12-24T13:57:26Z,"New Chengdu-Kunming Railway to enter service on Monday; strengthening link between Southwest China and ASEAN
 https://t.co/BXVNJpI5NJ https://t.co/s80gUlNLGc",6,17,zhang_heqing
2022-12-24T13:57:07Z,"Relying on the US to seek ‘Taiwan independence’ a dead end: Taiwan Affairs Office of the State Council
 https://t.co/egIN1KIolG https://t.co/l1YB87ldxl",6,42,zhang_heqing
2022-12-24T13:56:52Z,"Sanctions against Miles Yu nail him to pillar of historical shame: Global Times editorial
 https://t.co/7VxAYxGESB https://t.co/79Mm34wSUx",1,24,zhang_heqing
2022-12-24T13:56:31Z,"China urges US to respect WTO ruling on HK product labeling
 https://t.co/oQawBXAfFd https://t.co/W72FNim0Zt",2,6,zhang_heqing
2022-12-24T08:36:22Z,台湾事务是中国内部问题，没有外国人插手的空间。 https://t.co/mP4qASCDUa,237,1539,zhang_heqing
2022-12-24T01:37:29Z,Xi supports Macao to break new ground with Macao characteristics https://t.co/sy2xec5nxI,4,25,zhang_heqing
2022-12-24T01:35:43Z,"Xi meets with HKSAR chief executive
 https://t.co/QXE992TpHo https://t.co/7vdKWg3vAF",8,38,zhang_heqing
2022-12-24T01:34:54Z,"China's westernmost airport opens, lending Pamir residents wings
 https://t.co/G1TVQLDGee https://t.co/DKt9aFGRcI",19,54,zhang_heqing
2022-12-23T13:52:48Z,Time magazine: Political prisoner of the year.   #JulianAssange https://t.co/3iCNIxGfcL,75,274,zhang_heqing
2022-12-23T13:47:10Z,"Home town, is as beautiful as the painting. 
Credit #Douyin https://t.co/j7YX2yb8h3",12,82,zhang_heqing
2022-12-23T12:56:44Z,"This is China, a beautiful country. 
#AmazingChina #BeautifulChina #China #CCCPAK https://t.co/85ttq84gBR",18,86,zhang_heqing
2022-12-23T11:57:32Z,"A wonderful hot pot in Beijing, #China  after a year. https://t.co/Izb5n4HHpm",12,205,zhang_heqing
2022-12-23T11:22:19Z,"A light is lent to warm the seasons, and a roof is lent to keep nostalgia. Parents lend their children the best of their time selflessly, and children who grow up under the light do not forget where the light came from in the first place.
CR: @HNTV_CFO @zhongguojieri1 https://t.co/cgOn2bGusL",7,40,zhang_heqing
2022-12-23T11:16:33Z,"China sanctions two US individuals over illegal US sanctions on Xizang region
 https://t.co/fsMRwPB5Rw https://t.co/7xmwSWlDU8",3,13,zhang_heqing
2022-12-23T11:16:31Z,"WTO ruling debunks US-style ‘international rules’: Global Times editorial
 https://t.co/rFaFJkQ3KZ https://t.co/5sDJtvIeuK",3,15,zhang_heqing
