"","created_at","id","id_str","full_text","truncated","display_text_range","entities","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang","quoted_status_id","quoted_status_id_str","quoted_status_permalink","quoted_status","possibly_sensitive","retweeted_status","text","favorited_by","scopes","display_text_width","quote_count","timestamp_ms","reply_count","filter_level","metadata","query","withheld_scope","withheld_copyright","withheld_in_countries","possibly_sensitive_appealable"
"1","2021-01-08 19:32:29","1347702749039833088","1347702749039833090","Here I want to ask those with ulterior motives, are we wrong to create a better life with our own hands? Can’t women with kids go out and find jobs? And if we don’t, would you pay and feed the kids for us?","FALSE","205","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA))","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1347702663362867200","1347702663362867201","1136383051917910016","1136383051917910017","ChineseEmbinUS","NA","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))",NA,"FALSE","50","432","FALSE","FALSE","en",NA,NA,"list(url = NA, expanded = NA, display = NA)","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)",NA,"list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(description = list(urls = list(NULL)), url = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA, quoted_status_id = NA, quoted_status_id_str = NA, quoted_status_permalink = list(url = NA, expanded = NA, display = NA), quoted_status = list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(
        NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, 
        created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, 
        profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA))","Here I want to ask those with ulterior motives, are we wrong to create a better life with our own hands? Can’t women with kids go out and find jobs? And if we don’t, would you pay and feed the kids for us?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-01-08 19:32:08","1347702663362867200","1347702663362867201","Dilinur Emerniyaz: ""We Ugyurs have a saying 'Two pennies earned with one’s hard work is better than a mountain given by the emperor.' We want good life, so we work and make money with our hard work, why would we need to be forced to do so? "" https://t.co/ja8nVkrjcr","FALSE","241","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = ""https://t.co/ja8nVkrjcr"", expanded_url = ""https://twitter.com/ChineseEmbinUS/status/1347646743169654784"", display_url = ""twitter.com/ChineseEmbinUS…"", indices = list(start = 242, end = 265), unwound = NA), media = list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, 
    url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA))","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))",NA,"TRUE","100","580","FALSE","FALSE","en","1347646743169654784","1347646743169654784","list(url = ""https://t.co/ja8nVkrjcr"", expanded = ""https://twitter.com/ChineseEmbinUS/status/1347646743169654784"", display = ""twitter.com/ChineseEmbinUS…"")","list(created_at = ""Fri Jan 08 20:49:56 +0000 2021"", id = 1347646743169654784, id_str = ""1347646743169654784"", full_text = ""Tursuntohti Matyusuf, Abdul Juma, Abduhabar Jappar, Dilinur Emerniyazall and Aziz Rehit shared their stories in Xinjiang. Click https://t.co/9dVdW7UuB7 and you'll be closer to the truth. We believe facts and truth will prevail over political lies and bias in the end. https://t.co/vT4fD5ioYV"", truncated = FALSE, display_text_range = list(c(0, 267)), entities = list(hashtags = list(
    list()), symbols = list(list()), user_mentions = list(list()), urls = list(list(url = ""https://t.co/9dVdW7UuB7"", expanded_url = ""https://bit.ly/3s5ULRC"", display_url = ""bit.ly/3s5ULRC"", indices = list(c(128, 151)))), media = list(list(id = 1347646686047432704, id_str = ""1347646686047432705"", indices = list(c(268, 291)), media_url = ""http://pbs.twimg.com/media/ErPNhVSW8AElNv4.jpg"", media_url_https = ""https://pbs.twimg.com/media/ErPNhVSW8AElNv4.jpg"", url = ""https://t.co/vT4fD5ioYV"", display_url = ""pic.twitter.com/vT4fD5ioYV"", 
    expanded_url = ""https://twitter.com/ChineseEmbinUS/status/1347646743169654784/photo/1"", type = ""photo"", sizes = list(thumb = list(w = 150, h = 150, resize = ""crop""), large = list(w = 1150, h = 711, resize = ""fit""), small = list(w = 680, h = 420, resize = ""fit""), medium = list(w = 1150, h = 711, resize = ""fit""))))), extended_entities = list(media = list(list(id = 1347646686047432704, id_str = ""1347646686047432705"", indices = list(c(268, 291)), media_url = ""http://pbs.twimg.com/media/ErPNhVSW8AElNv4.jpg"", 
    media_url_https = ""https://pbs.twimg.com/media/ErPNhVSW8AElNv4.jpg"", url = ""https://t.co/vT4fD5ioYV"", display_url = ""pic.twitter.com/vT4fD5ioYV"", expanded_url = ""https://twitter.com/ChineseEmbinUS/status/1347646743169654784/photo/1"", type = ""photo"", sizes = list(thumb = list(w = 150, h = 150, resize = ""crop""), large = list(w = 1150, h = 711, resize = ""fit""), small = list(w = 680, h = 420, resize = ""fit""), medium = list(w = 1150, h = 711, resize = ""fit""))))), source = ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", 
    in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = 1136383051917910016, id_str = ""1136383051917910017"", name = ""Chinese Embassy in US"", screen_name = ""ChineseEmbinUS"", location = ""Washington, DC"", description = ""Official twitter account of the Embassy of the People's Republic of China in the United States of America"", url = ""https://t.co/CDD3PtM4RK"", entities = list(url = list(urls = list(
        list(url = ""https://t.co/CDD3PtM4RK"", expanded_url = ""http://www.china-embassy.org/eng/"", display_url = ""china-embassy.org/eng/"", indices = list(c(0, 23))))), description = list(urls = list(list()))), protected = FALSE, followers_count = 118215, friends_count = 253, listed_count = 667, created_at = ""Wed Jun 05 21:23:27 +0000 2019"", favourites_count = 3487, utc_offset = NA, time_zone = NA, geo_enabled = FALSE, verified = TRUE, statuses_count = 2373, lang = NA, contributors_enabled = FALSE, 
        is_translator = FALSE, is_translation_enabled = FALSE, profile_background_color = ""F5F8FA"", profile_background_image_url = NA, profile_background_image_url_https = NA, profile_background_tile = FALSE, profile_image_url = ""http://pbs.twimg.com/profile_images/1246473297199587329/Sih5XdxP_normal.jpg"", profile_image_url_https = ""https://pbs.twimg.com/profile_images/1246473297199587329/Sih5XdxP_normal.jpg"", profile_banner_url = ""https://pbs.twimg.com/profile_banners/1136383051917910017/1586017368"", 
        profile_link_color = ""1DA1F2"", profile_sidebar_border_color = ""C0DEED"", profile_sidebar_fill_color = ""DDEEF6"", profile_text_color = ""333333"", profile_use_background_image = TRUE, has_extended_profile = FALSE, default_profile = TRUE, default_profile_image = FALSE, following = FALSE, follow_request_sent = FALSE, notifications = FALSE, translator_type = ""none"", withheld_in_countries = list(list())), geo = NA, coordinates = NA, place = NA, contributors = NA, is_quote_status = FALSE, retweet_count = 55, 
    favorite_count = 276, favorited = FALSE, retweeted = FALSE, possibly_sensitive = FALSE, lang = ""en"")","FALSE","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(description = list(urls = list(NULL)), url = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA, quoted_status_id = NA, quoted_status_id_str = NA, quoted_status_permalink = list(url = NA, expanded = NA, display = NA), quoted_status = list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(
        NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, 
        created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, 
        profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA))","Dilinur Emerniyaz: ""We Ugyurs have a saying 'Two pennies earned with one’s hard work is better than a mountain given by the emperor.' We want good life, so we work and make money with our hard work, why would we need to be forced to do so? "" https://t.co/ja8nVkrjcr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-01-08 15:49:56","1347646743169654784","1347646743169654784","Tursuntohti Matyusuf, Abdul Juma, Abduhabar Jappar, Dilinur Emerniyazall and Aziz Rehit shared their stories in Xinjiang. Click https://t.co/9dVdW7UuB7 and you'll be closer to the truth. We believe facts and truth will prevail over political lies and bias in the end. https://t.co/vT4fD5ioYV","FALSE","267","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = ""https://t.co/9dVdW7UuB7"", expanded_url = ""https://bit.ly/3s5ULRC"", display_url = ""bit.ly/3s5ULRC"", indices = list(start = 128, end = 151), unwound = NA), media = list(id = 1347646686047432704, id_str = ""1347646686047432705"", indices = list(list(start = 268, end = 291)), media_url = ""http://pbs.twimg.com/media/ErPNhVSW8AElNv4.jpg"", 
    media_url_https = ""https://pbs.twimg.com/media/ErPNhVSW8AElNv4.jpg"", url = ""https://t.co/vT4fD5ioYV"", display_url = ""pic.twitter.com/vT4fD5ioYV"", expanded_url = ""https://twitter.com/ChineseEmbinUS/status/1347646743169654784/photo/1"", type = ""photo"", sizes = list(list(w = c(1150, 680, 150, 1150), h = c(711, 420, 150, 711), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,"NA","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))",NA,"FALSE","55","276","FALSE","FALSE","en",NA,NA,"list(url = NA, expanded = NA, display = NA)","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA)","FALSE","list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, 
    location = NA, description = NA, url = NA, entities = list(description = list(urls = list(NULL)), url = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, 
    profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, 
    contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA, quoted_status_id = NA, quoted_status_id_str = NA, quoted_status_permalink = list(url = NA, expanded = NA, display = NA), quoted_status = list(created_at = NA, id = NA, id_str = NA, full_text = NA, truncated = NA, display_text_range = list(NULL), entities = list(hashtags = list(NULL), symbols = list(NULL), user_mentions = list(NULL), urls = list(
        NULL), media = list(NULL)), extended_entities = list(media = list(NULL)), source = NA, in_reply_to_status_id = NA, in_reply_to_status_id_str = NA, in_reply_to_user_id = NA, in_reply_to_user_id_str = NA, in_reply_to_screen_name = NA, user = list(id = NA, id_str = NA, name = NA, screen_name = NA, location = NA, description = NA, url = NA, entities = list(url = list(urls = list(NULL)), description = list(urls = list(NULL))), protected = NA, followers_count = NA, friends_count = NA, listed_count = NA, 
        created_at = NA, favourites_count = NA, utc_offset = NA, time_zone = NA, geo_enabled = NA, verified = NA, statuses_count = NA, lang = NA, contributors_enabled = NA, is_translator = NA, is_translation_enabled = NA, profile_background_color = NA, profile_background_image_url = NA, profile_background_image_url_https = NA, profile_background_tile = NA, profile_image_url = NA, profile_image_url_https = NA, profile_banner_url = NA, profile_link_color = NA, profile_sidebar_border_color = NA, profile_sidebar_fill_color = NA, 
        profile_text_color = NA, profile_use_background_image = NA, has_extended_profile = NA, default_profile = NA, default_profile_image = NA, following = NA, follow_request_sent = NA, notifications = NA, translator_type = NA, withheld_in_countries = list(NULL)), geo = NA, coordinates = NA, place = NA, contributors = NA, is_quote_status = NA, retweet_count = NA, favorite_count = NA, favorited = NA, retweeted = NA, possibly_sensitive = NA, lang = NA))","Tursuntohti Matyusuf, Abdul Juma, Abduhabar Jappar, Dilinur Emerniyazall and Aziz Rehit shared their stories in Xinjiang. Click https://t.co/9dVdW7UuB7 and you'll be closer to the truth. We believe facts and truth will prevail over political lies and bias in the end. https://t.co/vT4fD5ioYV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
